Kernel Report
Kernel Name,Op ID,Op Name,Direction,Uses TC,Total GPU Time (ns),Avg GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total API Time (ns),Avg API Time (ns),Min API Time (ns),Max API Time (ns)
"vectorized_elementwise_kernel","RELU_14","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/relu",fprop,no,342530,342530.0,342530,342530,23270,23270.0,23270,23270
"vectorized_elementwise_kernel","RELU_39","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/relu",fprop,no,171425,171425.0,171425,171425,14200,14200.0,14200,14200
"vectorized_elementwise_kernel","RELU_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/relu",fprop,no,87200,87200.0,87200,87200,10350,10350.0,10350,10350
"ampere_gcgemm_64x32_nt","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,2258569,22585.7,16704,29184,554914,5549.1,4290,9300
"ampere_scudnn_128x64_relu_xregs_large_nn_v1","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,1208100,604050.0,603394,604706,14250,7125.0,6870,7380
"computeOffsetsKernel","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,6528,3264.0,3104,3424,24120,12060.0,11650,12470
"explicit_convolve_sgemm","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,1179780,1179780.0,1179780,1179780,7410,7410.0,7410,7410
"fft2d_c2r_32x32","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,2597415,25974.2,20096,34976,559404,5594.0,4320,7640
"fft2d_r2c_32x32","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,1443204,14289.1,9792,28481,565358,5597.6,4200,12290
"im2col4d_kernel","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,435522,435522.0,435522,435522,9840,9840.0,9840,9840
"implicit_convolve_sgemm","CONV2D_1","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,1870760,935380.0,935012,935748,52980,26490.0,15980,37000
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_100","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,24960,24960.0,24960,24960,5440,5440.0,5440,5440
"generateWinogradTilesKernel","CONV2D_100","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,2976,2976.0,2976,2976,10479,10479.0,10479,10479
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_102","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,25024,25024.0,25024,25024,5260,5260.0,5260,5260
"generateWinogradTilesKernel","CONV2D_102","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,3072,3072.0,3072,3072,13619,13619.0,13619,13619
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_104","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,25088,25088.0,25088,25088,6639,6639.0,6639,6639
"generateWinogradTilesKernel","CONV2D_104","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,3008,3008.0,3008,3008,10950,10950.0,10950,10950
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_106","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,24929,24929.0,24929,24929,5620,5620.0,5620,5620
"generateWinogradTilesKernel","CONV2D_106","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,2976,2976.0,2976,2976,10480,10480.0,10480,10480
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_108","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,24992,24992.0,24992,24992,5580,5580.0,5580,5580
"generateWinogradTilesKernel","CONV2D_108","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,3040,3040.0,3040,3040,12250,12250.0,12250,12250
"ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","CONV2D_11","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,no,366689,366689.0,366689,366689,5790,5790.0,5790,5790
