Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",427,120,48,2360329461,2360329461.0,2360329461,2360329461,199837598,199837598.0,199837598,199837598,229020110,229020110.0,229020110,229020110,1186976429,1186976429.0,1186976429,1186976429
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",12,3,2,49826714,49826714.0,49826714,49826714,25229138,25229138.0,25229138,25229138,6785008,6785008.0,6785008,6785008,14229951,14229951.0,14229951,14229951
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",12,3,2,49826714,49826714.0,49826714,49826714,25229138,25229138.0,25229138,25229138,6785008,6785008.0,6785008,6785008,14229951,14229951.0,14229951,14229951
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",3,3,2,46489564,46489564.0,46489564,46489564,23789294,23789294.0,23789294,23789294,3588928,3588928.0,3588928,3588928,14229951,14229951.0,14229951,14229951
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",1,1,0,1913050124,1913050124.0,1913050124,1913050124,8390015,8390015.0,8390015,8390015,73609800,73609800.0,73609800,73609800,1088627517,1088627517.0,1088627517,1088627517
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",406,116,46,395022666,395022666.0,395022666,395022666,164619207,164619207.0,164619207,164619207,146333573,146333573.0,146333573,146333573,84118961,84118961.0,84118961,84118961
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",406,116,46,395022666,395022666.0,395022666,395022666,164619207,164619207.0,164619207,164619207,146333573,146333573.0,146333573,146333573,84118961,84118961.0,84118961,84118961
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",174,58,4,93569302,93569302.0,93569302,93569302,29401094,29401094.0,29401094,29401094,56779416,56779416.0,56779416,56779416,6738495,6738495.0,6738495,6738495
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",174,58,4,93569302,93569302.0,93569302,93569302,29401094,29401094.0,29401094,29401094,56779416,56779416.0,56779416,56779416,6738495,6738495.0,6738495,6738495
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",58,58,4,44929731,44929731.0,44929731,44929731,25825559,25825559.0,25825559,25825559,9692880,9692880.0,9692880,9692880,6738495,6738495.0,6738495,6738495
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",232,58,42,301453364,301453364.0,301453364,301453364,135218113,135218113.0,135218113,135218113,89554157,89554157.0,89554157,89554157,77380466,77380466.0,77380466,77380466
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",174,58,42,298587423,298587423.0,298587423,298587423,131235601,131235601.0,131235601,131235601,87416547,87416547.0,87416547,87416547,77380466,77380466.0,77380466,77380466
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",174,58,42,298587423,298587423.0,298587423,298587423,131235601,131235601.0,131235601,131235601,87416547,87416547.0,87416547,87416547,77380466,77380466.0,77380466,77380466
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",58,58,42,248730196,248730196.0,248730196,248730196,123492471,123492471.0,123492471,123492471,39088609,39088609.0,39088609,39088609,77380466,77380466.0,77380466,77380466
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sigmoid::_call_impl[8]/",1,0,0,66949,66949.0,66949,66949,2816,2816.0,2816,2816,54159,54159.0,54159,54159,0,0.0,0,0
"/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sigmoid::_call_impl[8]/Sigmoid::forward/",1,0,0,66949,66949.0,66949,66949,2816,2816.0,2816,2816,54159,54159.0,54159,54159,0,0.0,0,0
"/module/tumor_predict/load_model/",3784,0,0,3082725555,3082725555.0,3082725555,3082725555,2673609,2673609.0,2673609,2673609,716962599,716962599.0,716962599,716962599,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/",2315,0,0,349795979,349795979.0,349795979,349795979,0,0.0,0,0,349795979,349795979.0,349795979,349795979,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/",8,0,0,58180,58180.0,58180,58180,0,0.0,0,0,58180,58180.0,58180,58180,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/",8,0,0,58180,58180.0,58180,58180,0,0.0,0,0,58180,58180.0,58180,58180,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/",5,0,0,22350,22350.0,22350,22350,0,0.0,0,0,22350,22350.0,22350,22350,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/BatchNorm1d::reset_running_stats/",3,0,0,15120,15120.0,15120,15120,0,0.0,0,0,15120,15120.0,15120,15120,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/",1,0,0,4590,4590.0,4590,4590,0,0.0,0,0,4590,4590.0,4590,4590,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4590,4590.0,4590,4590,0,0.0,0,0,4590,4590.0,4590,4590,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/",1,0,0,2640,2640.0,2640,2640,0,0.0,0,0,2640,2640.0,2640,2640,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2640,2640.0,2640,2640,0,0.0,0,0,2640,2640.0,2640,2640,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__/",2,0,0,418076,418076.0,418076,418076,0,0.0,0,0,418076,418076.0,418076,418076,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,418076,418076.0,418076,418076,0,0.0,0,0,418076,418076.0,418076,418076,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,413596,413596.0,413596,413596,0,0.0,0,0,413596,413596.0,413596,413596,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,4480,4480.0,4480,4480,0,0.0,0,0,4480,4480.0,4480,4480,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4480,4480.0,4480,4480,0,0.0,0,0,4480,4480.0,4480,4480,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__[3]/",2,0,0,10360,10360.0,10360,10360,0,0.0,0,0,10360,10360.0,10360,10360,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/",2,0,0,10360,10360.0,10360,10360,0,0.0,0,0,10360,10360.0,10360,10360,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,6180,6180.0,6180,6180,0,0.0,0,0,6180,6180.0,6180,6180,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/uniform_/",1,0,0,4180,4180.0,4180,4180,0,0.0,0,0,4180,4180.0,4180,4180,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4180,4180.0,4180,4180,0,0.0,0,0,4180,4180.0,4180,4180,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/",2302,0,0,349115235,349115235.0,349115235,349115235,0,0.0,0,0,349115235,349115235.0,349115235,349115235,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/",2302,0,0,349115235,349115235.0,349115235,349115235,0,0.0,0,0,349115235,349115235.0,349115235,349115235,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/",1453,0,0,97046493,97046493.0,97046493,97046493,0,0.0,0,0,97046493,97046493.0,97046493,97046493,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/",8,0,0,155020,155020.0,155020,155020,0,0.0,0,0,155020,155020.0,155020,155020,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/",8,0,0,155020,155020.0,155020,155020,0,0.0,0,0,155020,155020.0,155020,155020,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,42280,42280.0,42280,42280,0,0.0,0,0,42280,42280.0,42280,42280,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,34670,34670.0,34670,34670,0,0.0,0,0,34670,34670.0,34670,34670,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,5130,5130.0,5130,5130,0,0.0,0,0,5130,5130.0,5130,5130,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,5130,5130.0,5130,5130,0,0.0,0,0,5130,5130.0,5130,5130,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2480,2480.0,2480,2480,0,0.0,0,0,2480,2480.0,2480,2480,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2480,2480.0,2480,2480,0,0.0,0,0,2480,2480.0,2480,2480,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/",8,0,0,41529,41529.0,41529,41529,0,0.0,0,0,41529,41529.0,41529,41529,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/",8,0,0,41529,41529.0,41529,41529,0,0.0,0,0,41529,41529.0,41529,41529,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,17000,17000.0,17000,17000,0,0.0,0,0,17000,17000.0,17000,17000,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,9840,9840.0,9840,9840,0,0.0,0,0,9840,9840.0,9840,9840,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,4760,4760.0,4760,4760,0,0.0,0,0,4760,4760.0,4760,4760,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4760,4760.0,4760,4760,0,0.0,0,0,4760,4760.0,4760,4760,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2400,2400.0,2400,2400,0,0.0,0,0,2400,2400.0,2400,2400,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2400,2400.0,2400,2400,0,0.0,0,0,2400,2400.0,2400,2400,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/",1,0,0,895152,895152.0,895152,895152,0,0.0,0,0,895152,895152.0,895152,895152,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/",1,0,0,895152,895152.0,895152,895152,0,0.0,0,0,895152,895152.0,895152,895152,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",1,0,0,895152,895152.0,895152,895152,0,0.0,0,0,895152,895152.0,895152,895152,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/",2,0,0,7216204,7216204.0,7216204,7216204,0,0.0,0,0,7216204,7216204.0,7216204,7216204,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/",2,0,0,7216204,7216204.0,7216204,7216204,0,0.0,0,0,7216204,7216204.0,7216204,7216204,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,7205604,7205604.0,7205604,7205604,0,0.0,0,0,7205604,7205604.0,7205604,7205604,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/",1,0,0,10600,10600.0,10600,10600,0,0.0,0,0,10600,10600.0,10600,10600,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,10600,10600.0,10600,10600,0,0.0,0,0,10600,10600.0,10600,10600,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/",1044,0,0,48475311,48475311.0,48475311,48475311,0,0.0,0,0,48475311,48475311.0,48475311,48475311,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/",1044,0,0,48475311,48475311.0,48475311,48475311,0,0.0,0,0,48475311,48475311.0,48475311,48475311,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/",464,0,0,2279858,2279858.0,2279858,2279858,0,0.0,0,0,2279858,2279858.0,2279858,2279858,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,995122,995122.0,995122,995122,0,0.0,0,0,995122,995122.0,995122,995122,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,589028,589028.0,589028,589028,0,0.0,0,0,589028,589028.0,589028,589028,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,264526,264526.0,264526,264526,0,0.0,0,0,264526,264526.0,264526,264526,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,264526,264526.0,264526,264526,0,0.0,0,0,264526,264526.0,264526,264526,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,141568,141568.0,141568,141568,0,0.0,0,0,141568,141568.0,141568,141568,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",58,0,0,141568,141568.0,141568,141568,0,0.0,0,0,141568,141568.0,141568,141568,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/",464,0,0,2115152,2115152.0,2115152,2115152,0,0.0,0,0,2115152,2115152.0,2115152,2115152,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/",464,0,0,2115152,2115152.0,2115152,2115152,0,0.0,0,0,2115152,2115152.0,2115152,2115152,0,0.0,0,0
"/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,980702,980702.0,980702,980702,0,0.0,0,0,980702,980702.0,980702,980702,0,0.0,0,0
