Iteration Report
Iteration,Op ID,Op Name,Direction,Op Type,Kernel Name,Device ID,GPU Start Time (ns),GPU Duration (ns),API Call Start (ns),API Call Time (ns),Uses TC,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Data Types,Input Shapes,Parameters,Output Shapes,Long Kernel Name
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_64x64_nt",0,6860569589,401153,6860152817,5550,no,26,2,17,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","ampere_gcgemm_64x64_nt"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_64x64_nt",0,6860914294,502338,6860176876,4700,no,26,2,17,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","ampere_gcgemm_64x64_nt"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_128x64_relu_interior_nn_v1",0,6853158394,483586,6853150401,5100,no,832,2,1,128,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","ampere_scudnn_128x64_relu_interior_nn_v1"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_128x64_relu_interior_nn_v1",0,6861724505,484482,6861716452,5370,no,832,2,1,128,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","ampere_scudnn_128x64_relu_interior_nn_v1"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","computeOffsetsKernel",0,6853150266,3136,6853141431,7770,no,17,1,1,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void cask_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask_cudnn::ComputeOffsetsParams)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","computeOffsetsKernel",0,6861716889,3104,6861706552,8880,no,17,1,1,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void cask_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask_cudnn::ComputeOffsetsParams)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","explicit_convolve_sgemm",0,6854266782,582690,6853828944,6250,no,1664,1,1,8,32,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void explicit_convolve_sgemm<float, int, (int)128, (int)6, (int)7, (int)3, (int)3, (int)5, (int)0, (bool)0>(int, int, int, const T1 *, int, const T1 *, int, T1 *, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, const T1 *, const T1 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_c2r_32",0,6861298871,111553,6860159557,4589,no,6656,1,1,32,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft1d_c2r_32<float2, float, float, (bool)0, (bool)1, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int, T2, T2, T3 *, T3 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_c2r_32",0,6861418456,91008,6860182406,4530,no,6656,1,1,32,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft1d_c2r_32<float2, float, float, (bool)0, (bool)1, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int, T2, T2, T3 *, T3 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_r2c_32",0,6860131603,21409,6860123737,6900,no,1024,1,1,32,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft1d_r2c_32<float, float, float2, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int2)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_r2c_32",0,6860143603,236417,6860134827,7480,no,13312,1,1,32,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft1d_r2c_32<float, float, float2, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int2)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_r2c_32",0,6860360756,233409,6860164846,5080,no,13312,1,1,32,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft1d_r2c_32<float, float, float2, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int2)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_64x64",0,6859758386,176449,6855094933,4820,no,3328,1,1,128,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft2d_c2r_64x64<float, (bool)0, (bool)1>(T1 *, float2 *, int, int, int, int, int, int, int, int, int, int, float, float, int, T1 *, T1 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_r2c_64x64",0,6855384002,898788,6855035653,5180,no,256,128,1,128,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft2d_r2c_64x64<float, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_r2c_64x64",0,6855058337,347457,6855041523,5190,no,256,26,1,128,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void fft2d_r2c_64x64<float, (bool)1>(float2 *, const T1 *, int, int, int, int, int, int, int, int)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","flip_filter",0,6855032289,27840,6855024474,10219,no,128,256,1,1,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void flip_filter<float, float>(T2 *, const T1 *, int, int, int, int)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","im2col4d_kernel",0,6853828412,437634,6853819935,7749,no,209,2,1,512,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","implicit_convolve_sgemm",0,6851449364,650434,6851436096,12100,no,1664,1,1,8,32,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void implicit_convolve_sgemm<float, float, (int)128, (int)6, (int)7, (int)3, (int)3, (int)5, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, int, int)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","implicit_convolve_sgemm",0,6852282359,649346,6852273819,7100,no,1664,1,1,8,32,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void implicit_convolve_sgemm<float, float, (int)128, (int)6, (int)7, (int)3, (int)3, (int)5, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, int, int)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","transpose_readWrite_alignment_kernel",0,6858015276,365953,6855053883,5890,no,104,66,1,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void transpose_readWrite_alignment_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","transpose_readWrite_alignment_kernel",0,6856284709,1766087,6855060883,4870,no,512,66,1,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void transpose_readWrite_alignment_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
0,"CONV2D_14","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","transpose_readWrite_alignment_kernel",0,6859580529,176225,6855089303,4620,no,33,104,1,256,1,1,float32,"<N:26, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:26, K:128, P:64, Q:64>","void transpose_readWrite_alignment_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,6972415724,1206916,6971357238,8550,no,4,1,544,128,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","ampere_cgemm_64x32_tn"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_64x64_nt",0,6974156242,730563,6973896795,6380,no,13,4,17,256,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","ampere_gcgemm_64x64_nt"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","explicit_convolve_sgemm",0,6970563237,552994,6970372117,7110,no,416,2,1,8,32,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void explicit_convolve_sgemm<float, int, (int)128, (int)6, (int)7, (int)3, (int)3, (int)5, (int)0, (bool)0>(int, int, int, const T1 *, int, const T1 *, int, T1 *, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, const T1 *, const T1 *)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_c2r_32",0,6974888405,85376,6973904855,5720,no,6656,1,1,32,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft1d_c2r_32<float2, float, float, (bool)0, (bool)1, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int, T2, T2, T3 *, T3 *)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_r2c_32",0,6973874609,66433,6973865155,8890,no,4096,1,1,32,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft1d_r2c_32<float, float, float2, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int2)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft1d_r2c_32",0,6973930770,223072,6973878455,5570,no,13312,1,1,32,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft1d_r2c_32<float, float, float2, (bool)0, (bool)0>(T3 *, const T1 *, int, int3, int3, int2, int2)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,6973623280,90625,6971368248,6850,no,416,1,1,512,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_r2c_32x32",0,6971530633,883139,6971286959,6900,no,8192,1,1,512,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_r2c_32x32",0,6971370632,188225,6971294969,15250,no,832,1,1,512,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void fft2d_r2c_32x32<float, (bool)0, (unsigned int)0, (bool)0>(float2 *, const T1 *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","flip_filter",0,6971284360,88128,6971271279,12910,no,256,512,1,1,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void flip_filter<float, float>(T2 *, const T1 *, int, int, int, int)"
0,"CONV2D_39","/module/tumor_predict/densenet121_change_avg::_call_impl/densenet121_change_avg::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","im2col4d_kernel",0,6970371620,190977,6970362487,8160,no,53,3,1,512,1,1,float32,"<N:26, C:512, H:32, W:32>; <K:256, C:512, R:1, S:1>","","<N:26, K:256, P:32, Q:32>","void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)"
