Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[10]/",2,2,0,879702,879702.0,879702,879702,13024,13024.0,13024,13024,834744,834744.0,834744,834744,79424,79424.0,79424,79424
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[10]/Linear::forward/",2,2,0,879702,879702.0,879702,879702,13024,13024.0,13024,13024,834744,834744.0,834744,834744,79424,79424.0,79424,79424
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/",2,2,0,5151745,5151745.0,5151745,5151745,26464,26464.0,26464,26464,1735195,1735195.0,1735195,1735195,4337071,4337071.0,4337071,4337071
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/",2,2,0,5151745,5151745.0,5151745,5151745,26464,26464.0,26464,26464,1735195,1735195.0,1735195,1735195,4337071,4337071.0,4337071,4337071
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[7]/",2,2,0,1349748,1349748.0,1349748,1349748,26946,26946.0,26946,26946,1246388,1246388.0,1246388,1246388,145407,145407.0,145407,145407
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[7]/Linear::forward/",2,2,0,1349748,1349748.0,1349748,1349748,26946,26946.0,26946,26946,1246388,1246388.0,1246388,1246388,145407,145407.0,145407,145407
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/",2,0,0,1207509,1207509.0,1207509,1207509,10240,10240.0,10240,10240,1179779,1179779.0,1179779,1179779,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/ReLU::forward/",2,0,0,1207509,1207509.0,1207509,1207509,10240,10240.0,10240,10240,1179779,1179779.0,1179779,1179779,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[8]/",2,0,0,1145040,1145040.0,1145040,1145040,4897,4897.0,4897,4897,1120890,1120890.0,1120890,1120890,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[8]/ReLU::forward/",2,0,0,1145040,1145040.0,1145040,1145040,4897,4897.0,4897,4897,1120890,1120890.0,1120890,1120890,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/",854,240,75,7897464675,7897464675.0,7897464675,7897464675,241352215,241352215.0,241352215,241352215,1480744179,1480744179.0,1480744179,1480744179,5645172176,5645172176.0,5645172176,5645172176
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/",854,240,75,7897464675,7897464675.0,7897464675,7897464675,241352215,241352215.0,241352215,241352215,1480744179,1480744179.0,1480744179,1480744179,5645172176,5645172176.0,5645172176,5645172176
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/",854,240,75,7897464675,7897464675.0,7897464675,7897464675,241352215,241352215.0,241352215,241352215,1480744179,1480744179.0,1480744179,1480744179,5645172176,5645172176.0,5645172176,5645172176
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",854,240,75,7897464675,7897464675.0,7897464675,7897464675,241352215,241352215.0,241352215,241352215,1480744179,1480744179.0,1480744179,1480744179,5645172176,5645172176.0,5645172176,5645172176
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",24,6,4,230020628,230020628.0,230020628,230020628,30957413,30957413.0,30957413,30957413,14315778,14315778.0,14315778,14315778,156217114,156217114.0,156217114,156217114
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",24,6,4,230020628,230020628.0,230020628,230020628,30957413,30957413.0,30957413,30957413,14315778,14315778.0,14315778,14315778,156217114,156217114.0,156217114,156217114
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",6,6,4,222838150,222838150.0,222838150,222838150,29763044,29763044.0,29763044,29763044,7468977,7468977.0,7468977,7468977,156217114,156217114.0,156217114,156217114
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",2,2,0,6470642647,6470642647.0,6470642647,6470642647,8495221,8495221.0,8495221,8495221,1096993762,1096993762.0,1096993762,1096993762,5144923543,5144923543.0,5144923543,5144923543
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",812,232,71,1190814562,1190814562.0,1190814562,1190814562,200576443,200576443.0,200576443,200576443,363775458,363775458.0,363775458,363775458,344031519,344031519.0,344031519,344031519
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",812,232,71,1190814562,1190814562.0,1190814562,1190814562,200576443,200576443.0,200576443,200576443,363775458,363775458.0,363775458,363775458,344031519,344031519.0,344031519,344031519
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",348,116,8,248415157,248415157.0,248415157,248415157,29990212,29990212.0,29990212,29990212,150355160,150355160.0,150355160,150355160,12846494,12846494.0,12846494,12846494
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",348,116,8,248415157,248415157.0,248415157,248415157,29990212,29990212.0,29990212,29990212,150355160,150355160.0,150355160,150355160,12846494,12846494.0,12846494,12846494
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",116,116,8,96881204,96881204.0,96881204,96881204,26828406,26828406.0,26828406,26828406,24684421,24684421.0,24684421,24684421,12846494,12846494.0,12846494,12846494
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",464,116,63,942399405,942399405.0,942399405,942399405,170586231,170586231.0,170586231,170586231,213420298,213420298.0,213420298,213420298,331185025,331185025.0,331185025,331185025
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",348,116,63,934398004,934398004.0,934398004,934398004,167138285,167138285.0,167138285,167138285,207172439,207172439.0,207172439,207172439,331185025,331185025.0,331185025,331185025
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",348,116,63,934398004,934398004.0,934398004,934398004,167138285,167138285.0,167138285,167138285,207172439,207172439.0,207172439,207172439,331185025,331185025.0,331185025,331185025
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",116,116,63,805134539,805134539.0,805134539,805134539,160847903,160847903.0,160847903,160847903,82221852,82221852.0,82221852,82221852,331185025,331185025.0,331185025,331185025
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/",854,240,12,584958428,584958428.0,584958428,584958428,32164674,32164674.0,32164674,32164674,570198523,570198523.0,570198523,570198523,460002,460002.0,460002,460002
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/",854,240,12,584958428,584958428.0,584958428,584958428,32164674,32164674.0,32164674,32164674,570198523,570198523.0,570198523,570198523,460002,460002.0,460002,460002
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/",854,240,12,584958428,584958428.0,584958428,584958428,32164674,32164674.0,32164674,32164674,570198523,570198523.0,570198523,570198523,460002,460002.0,460002,460002
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",854,240,12,584958428,584958428.0,584958428,584958428,32164674,32164674.0,32164674,32164674,570198523,570198523.0,570198523,570198523,460002,460002.0,460002,460002
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",24,6,4,13332805,13332805.0,13332805,13332805,2071746,2071746.0,2071746,2071746,12885450,12885450.0,12885450,12885450,18079,18079.0,18079,18079
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",24,6,4,13332805,13332805.0,13332805,13332805,2071746,2071746.0,2071746,2071746,12885450,12885450.0,12885450,12885450,18079,18079.0,18079,18079
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",6,6,4,1347258,1347258.0,1347258,1347258,939683,939683.0,939683,939683,1173160,1173160.0,1173160,1173160,18079,18079.0,18079,18079
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",2,2,0,773323,773323.0,773323,773323,483938,483938.0,483938,483938,663744,663744.0,663744,663744,29440,29440.0,29440,29440
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",812,232,8,558795837,558795837.0,558795837,558795837,28314555,28314555.0,28314555,28314555,544909133,544909133.0,544909133,544909133,412483,412483.0,412483,412483
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",812,232,8,558795837,558795837.0,558795837,558795837,28314555,28314555.0,28314555,28314555,544909133,544909133.0,544909133,544909133,412483,412483.0,412483,412483
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",348,116,0,266329895,266329895.0,266329895,266329895,11071280,11071280.0,11071280,11071280,260166178,260166178.0,260166178,260166178,382403,382403.0,382403,382403
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",348,116,0,266329895,266329895.0,266329895,266329895,11071280,11071280.0,11071280,11071280,260166178,260166178.0,260166178,260166178,382403,382403.0,382403,382403
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",116,116,0,24157794,24157794.0,24157794,24157794,7962445,7962445.0,7962445,7962445,21723613,21723613.0,21723613,21723613,382403,382403.0,382403,382403
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",464,116,8,292465942,292465942.0,292465942,292465942,17243275,17243275.0,17243275,17243275,284742955,284742955.0,284742955,284742955,30080,30080.0,30080,30080
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",348,116,8,272057934,272057934.0,272057934,272057934,13950276,13950276.0,13950276,13950276,266066798,266066798.0,266066798,266066798,30080,30080.0,30080,30080
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",348,116,8,272057934,272057934.0,272057934,272057934,13950276,13950276.0,13950276,13950276,266066798,266066798.0,266066798,266066798,30080,30080.0,30080,30080
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl[5]/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",116,116,8,24231539,24231539.0,24231539,24231539,7832503,7832503.0,7832503,7832503,22017473,22017473.0,22017473,22017473,30080,30080.0,30080,30080
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sigmoid::_call_impl[11]/",2,0,0,120280,120280.0,120280,120280,5376,5376.0,5376,5376,96100,96100.0,96100,96100,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sigmoid::_call_impl[11]/Sigmoid::forward/",2,0,0,120280,120280.0,120280,120280,5376,5376.0,5376,5376,96100,96100.0,96100,96100,0,0.0,0,0
"/module/",7567,0,0,5357521468,5357521468.0,5357521468,5357521468,13354374,13354374.0,13354374,13354374,3705108095,3705108095.0,3705108095,3705108095,384556272,384556272.0,384556272,384556272
"/module/main/",7567,0,0,5357521468,5357521468.0,5357521468,5357521468,13354374,13354374.0,13354374,13354374,3705108095,3705108095.0,3705108095,3705108095,384556272,384556272.0,384556272,384556272
"/module/main/DataLoader::new_init/",1,0,0,10150,10150.0,10150,10150,0,0.0,0,0,10150,10150.0,10150,10150,0,0.0,0,0
"/module/main/DataLoader::new_init/DataLoader::__init__/",1,0,0,10150,10150.0,10150,10150,0,0.0,0,0,10150,10150.0,10150,10150,0,0.0,0,0
"/module/main/DataLoader::new_iter/",2,0,0,1703423746,1703423746.0,1703423746,1703423746,0,0.0,0,0,1703423746,1703423746.0,1703423746,1703423746,0,0.0,0,0
"/module/main/load_model/",3784,0,0,2678249473,2678249473.0,2678249473,2678249473,2604102,2604102.0,2604102,2604102,1077779538,1077779538.0,1077779538,1077779538,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/",2315,0,0,371492995,371492995.0,371492995,371492995,0,0.0,0,0,371492995,371492995.0,371492995,371492995,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/",8,0,0,54330,54330.0,54330,54330,0,0.0,0,0,54330,54330.0,54330,54330,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/",8,0,0,54330,54330.0,54330,54330,0,0.0,0,0,54330,54330.0,54330,54330,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/",5,0,0,24730,24730.0,24730,24730,0,0.0,0,0,24730,24730.0,24730,24730,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/BatchNorm1d::reset_running_stats/",3,0,0,16850,16850.0,16850,16850,0,0.0,0,0,16850,16850.0,16850,16850,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/",1,0,0,5210,5210.0,5210,5210,0,0.0,0,0,5210,5210.0,5210,5210,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,5210,5210.0,5210,5210,0,0.0,0,0,5210,5210.0,5210,5210,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/",1,0,0,2670,2670.0,2670,2670,0,0.0,0,0,2670,2670.0,2670,2670,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2670,2670.0,2670,2670,0,0.0,0,0,2670,2670.0,2670,2670,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/",2,0,0,404877,404877.0,404877,404877,0,0.0,0,0,404877,404877.0,404877,404877,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,404877,404877.0,404877,404877,0,0.0,0,0,404877,404877.0,404877,404877,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,399587,399587.0,399587,399587,0,0.0,0,0,399587,399587.0,399587,399587,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,5290,5290.0,5290,5290,0,0.0,0,0,5290,5290.0,5290,5290,0,0.0,0,0
