Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/AdaptiveAvgPool2d::forward/",4,0,0,1119860,1119860.0,1119860,1119860,25823,25823.0,25823,25823,1053041,1053041.0,1053041,1053041,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/",4,4,0,61181827,61181827.0,61181827,61181827,53280,53280.0,53280,53280,1507817,1507817.0,1507817,1507817,59969142,59969142.0,59969142,59969142
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/",4,4,0,61181827,61181827.0,61181827,61181827,53280,53280.0,53280,53280,1507817,1507817.0,1507817,1507817,59969142,59969142.0,59969142,59969142
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/",4,0,0,2093771,2093771.0,2093771,2093771,14912,14912.0,14912,14912,2012571,2012571.0,2012571,2012571,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/ReLU::forward/",4,0,0,2093771,2093771.0,2093771,2093771,14912,14912.0,14912,14912,2012571,2012571.0,2012571,2012571,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/",1708,480,205,22901744136,22901744136.0,22901744136,22901744136,391637958,391637958.0,391637958,391637958,8740347314,8740347314.0,8740347314,8740347314,11732408656,11732408656.0,11732408656,11732408656
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/",1708,480,205,22901744136,22901744136.0,22901744136,22901744136,391637958,391637958.0,391637958,391637958,8740347314,8740347314.0,8740347314,8740347314,11732408656,11732408656.0,11732408656,11732408656
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/",1708,480,205,22901744136,22901744136.0,22901744136,22901744136,391637958,391637958.0,391637958,391637958,8740347314,8740347314.0,8740347314,8740347314,11732408656,11732408656.0,11732408656,11732408656
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",1708,480,205,22901744136,22901744136.0,22901744136,22901744136,391637958,391637958.0,391637958,391637958,8740347314,8740347314.0,8740347314,8740347314,11732408656,11732408656.0,11732408656,11732408656
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",48,12,12,412303344,412303344.0,412303344,412303344,49167398,49167398.0,49167398,49167398,30326916,30326916.0,30326916,30326916,228327853,228327853.0,228327853,228327853
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",48,12,12,412303344,412303344.0,412303344,412303344,49167398,49167398.0,49167398,49167398,30326916,30326916.0,30326916,30326916,228327853,228327853.0,228327853,228327853
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",12,12,12,385291422,385291422.0,385291422,385291422,47964578,47964578.0,47964578,47964578,15890673,15890673.0,15890673,15890673,228327853,228327853.0,228327853,228327853
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",4,4,0,19075325272,19075325272.0,19075325272,19075325272,12995495,12995495.0,12995495,12995495,7758032782,7758032782.0,7758032782,7758032782,10733744415,10733744415.0,10733744415,10733744415
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",1624,464,193,3398389086,3398389086.0,3398389086,3398389086,328105238,328105238.0,328105238,328105238,938638464,938638464.0,938638464,938638464,770336388,770336388.0,770336388,770336388
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",1624,464,193,3398389086,3398389086.0,3398389086,3398389086,328105238,328105238.0,328105238,328105238,938638464,938638464.0,938638464,938638464,770336388,770336388.0,770336388,770336388
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",696,232,21,805156404,805156404.0,805156404,805156404,46910754,46910754.0,46910754,46910754,337290598,337290598.0,337290598,337290598,35955050,35955050.0,35955050,35955050
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",696,232,21,805156404,805156404.0,805156404,805156404,46910754,46910754.0,46910754,46910754,337290598,337290598.0,337290598,337290598,35955050,35955050.0,35955050,35955050
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",232,232,21,485462981,485462981.0,485462981,485462981,43352368,43352368.0,43352368,43352368,54304257,54304257.0,54304257,54304257,35955050,35955050.0,35955050,35955050
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",928,232,172,2593232682,2593232682.0,2593232682,2593232682,281194484,281194484.0,281194484,281194484,601347866,601347866.0,601347866,601347866,734381338,734381338.0,734381338,734381338
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",696,232,172,2550319699,2550319699.0,2550319699,2550319699,277229936,277229936.0,277229936,277229936,587804396,587804396.0,587804396,587804396,734381338,734381338.0,734381338,734381338
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",696,232,172,2550319699,2550319699.0,2550319699,2550319699,277229936,277229936.0,277229936,277229936,587804396,587804396.0,587804396,587804396,734381338,734381338.0,734381338,734381338
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",232,232,172,2030535505,2030535505.0,2030535505,2030535505,271075968,271075968.0,271075968,271075968,306356709,306356709.0,306356709,306356709,734381338,734381338.0,734381338,734381338
"/module/",8103,122,58,8306691271,8306691271.0,8306691271,8306691271,725530895,725530895.0,725530895,725530895,2301462287,2301462287.0,2301462287,2301462287,4414214952,4414214952.0,4414214952,4414214952
"/module/main/",8103,122,58,8306691271,8306691271.0,8306691271,8306691271,725530895,725530895.0,725530895,725530895,2301462287,2301462287.0,2301462287,2301462287,4414214952,4414214952.0,4414214952,4414214952
"/module/main/DataLoader::new_init/",1,0,0,4650,4650.0,4650,4650,0,0.0,0,0,4650,4650.0,4650,4650,0,0.0,0,0
"/module/main/DataLoader::new_init/DataLoader::__init__/",1,0,0,4650,4650.0,4650,4650,0,0.0,0,0,4650,4650.0,4650,4650,0,0.0,0,0
"/module/main/DataLoader::new_iter/",2,0,0,4237370284,4237370284.0,4237370284,4237370284,524350945,524350945.0,524350945,524350945,572699095,572699095.0,572699095,572699095,3709321864,3709321864.0,3709321864,3709321864
"/module/main/asarray/",1,0,0,6000,6000.0,6000,6000,0,0.0,0,0,6000,6000.0,6000,6000,0,0.0,0,0
"/module/main/asarray/Tensor::__array__/",1,0,0,6000,6000.0,6000,6000,0,0.0,0,0,6000,6000.0,6000,6000,0,0.0,0,0
"/module/main/asarray[2]/",1,0,0,8680,8680.0,8680,8680,0,0.0,0,0,8680,8680.0,8680,8680,0,0.0,0,0
"/module/main/asarray[2]/Tensor::__array__/",1,0,0,8680,8680.0,8680,8680,0,0.0,0,0,8680,8680.0,8680,8680,0,0.0,0,0
"/module/main/load_model/",3784,0,0,2544896746,2544896746.0,2544896746,2544896746,2571017,2571017.0,2571017,2571017,746720844,746720844.0,746720844,746720844,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/",2315,0,0,492364647,492364647.0,492364647,492364647,0,0.0,0,0,492364647,492364647.0,492364647,492364647,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/",8,0,0,52420,52420.0,52420,52420,0,0.0,0,0,52420,52420.0,52420,52420,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/",8,0,0,52420,52420.0,52420,52420,0,0.0,0,0,52420,52420.0,52420,52420,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/",5,0,0,22870,22870.0,22870,22870,0,0.0,0,0,22870,22870.0,22870,22870,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/BatchNorm1d::reset_running_stats/",3,0,0,15510,15510.0,15510,15510,0,0.0,0,0,15510,15510.0,15510,15510,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/",1,0,0,4730,4730.0,4730,4730,0,0.0,0,0,4730,4730.0,4730,4730,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4730,4730.0,4730,4730,0,0.0,0,0,4730,4730.0,4730,4730,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/",1,0,0,2630,2630.0,2630,2630,0,0.0,0,0,2630,2630.0,2630,2630,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/BatchNorm1d::__init__[2]/BatchNorm1d::__init__/BatchNorm1d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2630,2630.0,2630,2630,0,0.0,0,0,2630,2630.0,2630,2630,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/",2,0,0,404697,404697.0,404697,404697,0,0.0,0,0,404697,404697.0,404697,404697,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,404697,404697.0,404697,404697,0,0.0,0,0,404697,404697.0,404697,404697,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,400027,400027.0,400027,400027,0,0.0,0,0,400027,400027.0,400027,400027,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,4670,4670.0,4670,4670,0,0.0,0,0,4670,4670.0,4670,4670,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4670,4670.0,4670,4670,0,0.0,0,0,4670,4670.0,4670,4670,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__[3]/",2,0,0,10990,10990.0,10990,10990,0,0.0,0,0,10990,10990.0,10990,10990,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/",2,0,0,10990,10990.0,10990,10990,0,0.0,0,0,10990,10990.0,10990,10990,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,6780,6780.0,6780,6780,0,0.0,0,0,6780,6780.0,6780,6780,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/uniform_/",1,0,0,4210,4210.0,4210,4210,0,0.0,0,0,4210,4210.0,4210,4210,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/Linear::__init__[3]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4210,4210.0,4210,4210,0,0.0,0,0,4210,4210.0,4210,4210,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/",2302,0,0,491708002,491708002.0,491708002,491708002,0,0.0,0,0,491708002,491708002.0,491708002,491708002,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/",2302,0,0,491708002,491708002.0,491708002,491708002,0,0.0,0,0,491708002,491708002.0,491708002,491708002,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/",1453,0,0,95364537,95364537.0,95364537,95364537,0,0.0,0,0,95364537,95364537.0,95364537,95364537,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/",8,0,0,108660,108660.0,108660,108660,0,0.0,0,0,108660,108660.0,108660,108660,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/",8,0,0,108660,108660.0,108660,108660,0,0.0,0,0,108660,108660.0,108660,108660,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,36820,36820.0,36820,36820,0,0.0,0,0,36820,36820.0,36820,36820,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,28820,28820.0,28820,28820,0,0.0,0,0,28820,28820.0,28820,28820,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,5300,5300.0,5300,5300,0,0.0,0,0,5300,5300.0,5300,5300,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,5300,5300.0,5300,5300,0,0.0,0,0,5300,5300.0,5300,5300,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2700,2700.0,2700,2700,0,0.0,0,0,2700,2700.0,2700,2700,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2700,2700.0,2700,2700,0,0.0,0,0,2700,2700.0,2700,2700,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/",8,0,0,44970,44970.0,44970,44970,0,0.0,0,0,44970,44970.0,44970,44970,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/",8,0,0,44970,44970.0,44970,44970,0,0.0,0,0,44970,44970.0,44970,44970,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,18660,18660.0,18660,18660,0,0.0,0,0,18660,18660.0,18660,18660,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,11080,11080.0,11080,11080,0,0.0,0,0,11080,11080.0,11080,11080,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,4970,4970.0,4970,4970,0,0.0,0,0,4970,4970.0,4970,4970,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4970,4970.0,4970,4970,0,0.0,0,0,4970,4970.0,4970,4970,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2610,2610.0,2610,2610,0,0.0,0,0,2610,2610.0,2610,2610,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2610,2610.0,2610,2610,0,0.0,0,0,2610,2610.0,2610,2610,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/",1,0,0,124929,124929.0,124929,124929,0,0.0,0,0,124929,124929.0,124929,124929,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/",1,0,0,124929,124929.0,124929,124929,0,0.0,0,0,124929,124929.0,124929,124929,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",1,0,0,124929,124929.0,124929,124929,0,0.0,0,0,124929,124929.0,124929,124929,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/",2,0,0,7111217,7111217.0,7111217,7111217,0,0.0,0,0,7111217,7111217.0,7111217,7111217,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/",2,0,0,7111217,7111217.0,7111217,7111217,0,0.0,0,0,7111217,7111217.0,7111217,7111217,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,7100177,7100177.0,7100177,7100177,0,0.0,0,0,7100177,7100177.0,7100177,7100177,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/",1,0,0,11040,11040.0,11040,11040,0,0.0,0,0,11040,11040.0,11040,11040,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,11040,11040.0,11040,11040,0,0.0,0,0,11040,11040.0,11040,11040,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/",1044,0,0,47939809,47939809.0,47939809,47939809,0,0.0,0,0,47939809,47939809.0,47939809,47939809,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/",1044,0,0,47939809,47939809.0,47939809,47939809,0,0.0,0,0,47939809,47939809.0,47939809,47939809,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/",464,0,0,2354728,2354728.0,2354728,2354728,0,0.0,0,0,2354728,2354728.0,2354728,2354728,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,1060607,1060607.0,1060607,1060607,0,0.0,0,0,1060607,1060607.0,1060607,1060607,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,628103,628103.0,628103,628103,0,0.0,0,0,628103,628103.0,628103,628103,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,280515,280515.0,280515,280515,0,0.0,0,0,280515,280515.0,280515,280515,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,280515,280515.0,280515,280515,0,0.0,0,0,280515,280515.0,280515,280515,0,0.0,0,0
"/module/main/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,151989,151989.0,151989,151989,0,0.0,0,0,151989,151989.0,151989,151989,0,0.0,0,0
