Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/",1724,484,226,30130104530,30130104530.0,30130104530,30130104530,408217428,408217428.0,408217428,408217428,9763800703,9763800703.0,9763800703,9763800703,14197636439,14197636439.0,14197636439,14197636439
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/",1724,484,226,30130104530,30130104530.0,30130104530,30130104530,408217428,408217428.0,408217428,408217428,9763800703,9763800703.0,9763800703,9763800703,14197636439,14197636439.0,14197636439,14197636439
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/",4,0,0,1526897,1526897.0,1526897,1526897,26849,26849.0,26849,26849,1457138,1457138.0,1457138,1457138,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/AdaptiveAvgPool2d::forward/",4,0,0,1526897,1526897.0,1526897,1526897,26849,26849.0,26849,26849,1457138,1457138.0,1457138,1457138,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/",4,4,0,6985441361,6985441361.0,6985441361,6985441361,54400,54400.0,54400,54400,1777454406,1777454406.0,1777454406,1777454406,6983745845,6983745845.0,6983745845,6983745845
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/",4,4,0,6985441361,6985441361.0,6985441361,6985441361,54400,54400.0,54400,54400,1777454406,1777454406.0,1777454406,1777454406,6983745845,6983745845.0,6983745845,6983745845
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/",4,0,0,3023503,3023503.0,3023503,3023503,14593,14593.0,14593,14593,2948464,2948464.0,2948464,2948464,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/ReLU::forward/",4,0,0,3023503,3023503.0,3023503,3023503,14593,14593.0,14593,14593,2948464,2948464.0,2948464,2948464,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/",1708,480,226,23140019059,23140019059.0,23140019059,23140019059,408121586,408121586.0,408121586,408121586,7981846985,7981846985.0,7981846985,7981846985,7213890594,7213890594.0,7213890594,7213890594
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/",1708,480,226,23140019059,23140019059.0,23140019059,23140019059,408121586,408121586.0,408121586,408121586,7981846985,7981846985.0,7981846985,7981846985,7213890594,7213890594.0,7213890594,7213890594
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/",1708,480,226,23140019059,23140019059.0,23140019059,23140019059,408121586,408121586.0,408121586,408121586,7981846985,7981846985.0,7981846985,7981846985,7213890594,7213890594.0,7213890594,7213890594
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",1708,480,226,23140019059,23140019059.0,23140019059,23140019059,408121586,408121586.0,408121586,408121586,7981846985,7981846985.0,7981846985,7981846985,7213890594,7213890594.0,7213890594,7213890594
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",48,12,8,435995351,435995351.0,435995351,435995351,54060752,54060752.0,54060752,54060752,39352553,39352553.0,39352553,39352553,225295999,225295999.0,225295999,225295999
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",48,12,8,435995351,435995351.0,435995351,435995351,54060752,54060752.0,54060752,54060752,39352553,39352553.0,39352553,39352553,225295999,225295999.0,225295999,225295999
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",12,12,8,403526707,403526707.0,403526707,403526707,52870861,52870861.0,52870861,52870861,25009935,25009935.0,25009935,25009935,225295999,225295999.0,225295999,225295999
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",4,4,0,18762065792,18762065792.0,18762065792,18762065792,13732872,13732872.0,13732872,13732872,7016255582,7016255582.0,7016255582,7016255582,6199121800,6199121800.0,6199121800,6199121800
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",1624,464,218,3919730812,3919730812.0,3919730812,3919730812,338953752,338953752.0,338953752,338953752,913750025,913750025.0,913750025,913750025,789472795,789472795.0,789472795,789472795
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",1624,464,218,3919730812,3919730812.0,3919730812,3919730812,338953752,338953752.0,338953752,338953752,913750025,913750025.0,913750025,913750025,789472795,789472795.0,789472795,789472795
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",696,232,26,1285812442,1285812442.0,1285812442,1285812442,48211990,48211990.0,48211990,48211990,354464660,354464660.0,354464660,354464660,40451382,40451382.0,40451382,40451382
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",696,232,26,1285812442,1285812442.0,1285812442,1285812442,48211990,48211990.0,48211990,48211990,354464660,354464660.0,354464660,354464660,40451382,40451382.0,40451382,40451382
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",232,232,26,698717097,698717097.0,698717097,698717097,44654098,44654098.0,44654098,44654098,65077717,65077717.0,65077717,65077717,40451382,40451382.0,40451382,40451382
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",928,232,192,2633918370,2633918370.0,2633918370,2633918370,290741762,290741762.0,290741762,290741762,559285365,559285365.0,559285365,559285365,749021413,749021413.0,749021413,749021413
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",696,232,192,2558124465,2558124465.0,2558124465,2558124465,286837105,286837105.0,286837105,286837105,543313843,543313843.0,543313843,543313843,749021413,749021413.0,749021413,749021413
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",696,232,192,2558124465,2558124465.0,2558124465,2558124465,286837105,286837105.0,286837105,286837105,543313843,543313843.0,543313843,543313843,749021413,749021413.0,749021413,749021413
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",232,232,192,2097675484,2097675484.0,2097675484,2097675484,280685047,280685047.0,280685047,280685047,266147085,266147085.0,266147085,266147085,749021413,749021413.0,749021413,749021413
"/module/",7999,122,48,5983607300,5983607300.0,5983607300,5983607300,213023240,213023240.0,213023240,213023240,5426895706,5426895706.0,5426895706,5426895706,591770134,591770134.0,591770134,591770134
"/module/main/",7999,122,48,5983607300,5983607300.0,5983607300,5983607300,213023240,213023240.0,213023240,213023240,5426895706,5426895706.0,5426895706,5426895706,591770134,591770134.0,591770134,591770134
"/module/main/DataLoader::new_init/",1,0,0,8850,8850.0,8850,8850,0,0.0,0,0,8850,8850.0,8850,8850,0,0.0,0,0
"/module/main/DataLoader::new_init/DataLoader::__init__/",1,0,0,8850,8850.0,8850,8850,0,0.0,0,0,8850,8850.0,8850,8850,0,0.0,0,0
"/module/main/DataLoader::new_iter/",2,0,0,3513999810,3513999810.0,3513999810,3513999810,0,0.0,0,0,3513999810,3513999810.0,3513999810,3513999810,0,0.0,0,0
"/module/main/predict/",3772,0,0,749301692,749301692.0,749301692,749301692,8795736,8795736.0,8795736,8795736,699642410,699642410.0,699642410,699642410,349453434,349453434.0,349453434,349453434
"/module/main/predict/DataParallel::_call_impl/",7,0,0,44020,44020.0,44020,44020,0,0.0,0,0,44020,44020.0,44020,44020,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/",7,0,0,44020,44020.0,44020,44020,0,0.0,0,0,44020,44020.0,44020,44020,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::gather/",4,0,0,15010,15010.0,15010,15010,0,0.0,0,0,15010,15010.0,15010,15010,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::gather/gather/",4,0,0,15010,15010.0,15010,15010,0,0.0,0,0,15010,15010.0,15010,15010,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::gather/gather/gather_map/",4,0,0,15010,15010.0,15010,15010,0,0.0,0,0,15010,15010.0,15010,15010,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::gather/gather/gather_map/forward/",4,0,0,15010,15010.0,15010,15010,0,0.0,0,0,15010,15010.0,15010,15010,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::gather/gather/gather_map/forward/genexpr/",4,0,0,15010,15010.0,15010,15010,0,0.0,0,0,15010,15010.0,15010,15010,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::replicate/",1,0,0,3150,3150.0,3150,3150,0,0.0,0,0,3150,3150.0,3150,3150,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::replicate/replicate/",1,0,0,3150,3150.0,3150,3150,0,0.0,0,0,3150,3150.0,3150,3150,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::replicate/replicate/_broadcast_coalesced_reshape/",1,0,0,3150,3150.0,3150,3150,0,0.0,0,0,3150,3150.0,3150,3150,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::replicate/replicate/_broadcast_coalesced_reshape/forward/",1,0,0,3150,3150.0,3150,3150,0,0.0,0,0,3150,3150.0,3150,3150,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/",1,0,0,1870,1870.0,1870,1870,0,0.0,0,0,1870,1870.0,1870,1870,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/",1,0,0,1870,1870.0,1870,1870,0,0.0,0,0,1870,1870.0,1870,1870,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/",1,0,0,1870,1870.0,1870,1870,0,0.0,0,0,1870,1870.0,1870,1870,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/scatter_map/",1,0,0,1870,1870.0,1870,1870,0,0.0,0,0,1870,1870.0,1870,1870,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/scatter_map/forward/",1,0,0,1870,1870.0,1870,1870,0,0.0,0,0,1870,1870.0,1870,1870,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/record_function::__init__/",1,0,0,23990,23990.0,23990,23990,0,0.0,0,0,23990,23990.0,23990,23990,0,0.0,0,0
"/module/main/predict/load_model/",3760,0,0,745511856,745511856.0,745511856,745511856,7126578,7126578.0,7126578,7126578,699188744,699188744.0,699188744,699188744,349453434,349453434.0,349453434,349453434
"/module/main/predict/load_model/DataParallel::load_state_dict/",727,0,0,15656383,15656383.0,15656383,15656383,1984496,1984496.0,1984496,1984496,7796923,7796923.0,7796923,7796923,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/",727,0,0,15656383,15656383.0,15656383,15656383,1984496,1984496.0,1984496,1984496,7796923,7796923.0,7796923,7796923,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/BatchNorm2d::_load_from_state_dict/",714,0,0,15318188,15318188.0,15318188,15318188,1949776,1949776.0,1949776,1949776,7645345,7645345.0,7645345,7645345,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Conv2d::_load_from_state_dict/",11,0,0,293745,293745.0,293745,293745,29344,29344.0,29344,29344,129088,129088.0,129088,129088,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Conv2d::_load_from_state_dict/BatchNorm2d::_load_from_state_dict/",10,0,0,225846,225846.0,225846,225846,26464,26464.0,26464,26464,106959,106959.0,106959,106959,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Linear::_load_from_state_dict/",2,0,0,44450,44450.0,44450,44450,5376,5376.0,5376,5376,22490,22490.0,22490,22490,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/",2305,0,0,343860671,343860671.0,343860671,343860671,0,0.0,0,0,343844341,343844341.0,343844341,343844341,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/",2,0,0,76059,76059.0,76059,76059,0,0.0,0,0,76059,76059.0,76059,76059,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,76059,76059.0,76059,76059,0,0.0,0,0,76059,76059.0,76059,76059,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,72039,72039.0,72039,72039,0,0.0,0,0,72039,72039.0,72039,72039,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,4020,4020.0,4020,4020,0,0.0,0,0,4020,4020.0,4020,4020,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4020,4020.0,4020,4020,0,0.0,0,0,4020,4020.0,4020,4020,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/",2302,0,0,343684893,343684893.0,343684893,343684893,0,0.0,0,0,343684893,343684893.0,343684893,343684893,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/",2302,0,0,343684893,343684893.0,343684893,343684893,0,0.0,0,0,343684893,343684893.0,343684893,343684893,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/",1453,0,0,88386181,88386181.0,88386181,88386181,0,0.0,0,0,88386181,88386181.0,88386181,88386181,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/",8,0,0,114969,114969.0,114969,114969,0,0.0,0,0,114969,114969.0,114969,114969,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/",8,0,0,114969,114969.0,114969,114969,0,0.0,0,0,114969,114969.0,114969,114969,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,39890,39890.0,39890,39890,0,0.0,0,0,39890,39890.0,39890,39890,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,32770,32770.0,32770,32770,0,0.0,0,0,32770,32770.0,32770,32770,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,4930,4930.0,4930,4930,0,0.0,0,0,4930,4930.0,4930,4930,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4930,4930.0,4930,4930,0,0.0,0,0,4930,4930.0,4930,4930,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2190,2190.0,2190,2190,0,0.0,0,0,2190,2190.0,2190,2190,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2190,2190.0,2190,2190,0,0.0,0,0,2190,2190.0,2190,2190,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/",8,0,0,37819,37819.0,37819,37819,0,0.0,0,0,37819,37819.0,37819,37819,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/",8,0,0,37819,37819.0,37819,37819,0,0.0,0,0,37819,37819.0,37819,37819,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,17320,17320.0,17320,17320,0,0.0,0,0,17320,17320.0,17320,17320,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,9870,9870.0,9870,9870,0,0.0,0,0,9870,9870.0,9870,9870,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,4770,4770.0,4770,4770,0,0.0,0,0,4770,4770.0,4770,4770,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4770,4770.0,4770,4770,0,0.0,0,0,4770,4770.0,4770,4770,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2680,2680.0,2680,2680,0,0.0,0,0,2680,2680.0,2680,2680,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2680,2680.0,2680,2680,0,0.0,0,0,2680,2680.0,2680,2680,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/",1,0,0,103989,103989.0,103989,103989,0,0.0,0,0,103989,103989.0,103989,103989,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/",1,0,0,103989,103989.0,103989,103989,0,0.0,0,0,103989,103989.0,103989,103989,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",1,0,0,103989,103989.0,103989,103989,0,0.0,0,0,103989,103989.0,103989,103989,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/",2,0,0,6948036,6948036.0,6948036,6948036,0,0.0,0,0,6948036,6948036.0,6948036,6948036,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/",2,0,0,6948036,6948036.0,6948036,6948036,0,0.0,0,0,6948036,6948036.0,6948036,6948036,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,6936796,6936796.0,6936796,6936796,0,0.0,0,0,6936796,6936796.0,6936796,6936796,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/",1,0,0,11240,11240.0,11240,11240,0,0.0,0,0,11240,11240.0,11240,11240,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,11240,11240.0,11240,11240,0,0.0,0,0,11240,11240.0,11240,11240,0,0.0,0,0
